,Variable,mean.RMSE,orig.RMSE,K.or.D
5363,x2250,0.110666,0.109861,DROP
5364,x2251,0.110711,0.109861,DROP
5365,x2252,0.110137,0.109861,DROP
5366,x2253,0.109733,0.109861,KEEP
5367,x2254,0.110215,0.109733,DROP
5368,x2255,0.110221,0.109733,DROP
5369,x2256,0.110379,0.109733,DROP
5370,x2257,0.1103,0.109733,DROP
5371,x2258,0.110392,0.109733,DROP
5372,x2259,0.110127,0.109733,DROP
5373,x2260,0.1103,0.109733,DROP
5374,x2261,0.110149,0.109733,DROP
5375,x2262,0.110118,0.109733,DROP
5376,x2263,0.110069,0.109733,DROP
5377,x2264,0.110682,0.109733,DROP
5378,x2265,0.110213,0.109733,DROP
5379,x2266,0.110033,0.109733,DROP
5380,x2267,0.110456,0.109733,DROP
5381,x2268,0.110294,0.109733,DROP
5382,x2269,0.110488,0.109733,DROP
5383,x2270,0.110344,0.109733,DROP
5384,x2271,0.11026,0.109733,DROP
5385,x2272,0.110421,0.109733,DROP
5386,x2273,0.109867,0.109733,DROP
5387,x2274,0.110334,0.109733,DROP
5388,x2275,0.110268,0.109733,DROP
5389,x2276,0.110276,0.109733,DROP
5390,x2277,0.109999,0.109733,DROP
5391,x2278,0.109892,0.109733,DROP
5392,x2279,0.110265,0.109733,DROP
5393,x2280,0.110416,0.109733,DROP
5394,x2281,0.110014,0.109733,DROP
5395,x2282,0.110593,0.109733,DROP
5396,x2283,0.11074,0.109733,DROP
5397,x2284,0.1103,0.109733,DROP
5398,x2285,0.109915,0.109733,DROP
5399,x2286,0.110891,0.109733,DROP
5400,x2287,0.110247,0.109733,DROP
5401,x2288,0.110235,0.109733,DROP
5402,x2289,0.110454,0.109733,DROP
5403,x2290,0.110004,0.109733,DROP
5404,x2291,0.109997,0.109733,DROP
5405,x2292,0.110268,0.109733,DROP
5406,x2293,0.110171,0.109733,DROP
5407,x2294,0.110336,0.109733,DROP
5408,x2295,0.11012,0.109733,DROP
5409,x2296,0.110068,0.109733,DROP
5410,x2297,0.110228,0.109733,DROP
5411,x2298,0.109949,0.109733,DROP
5412,x2299,0.110631,0.109733,DROP
5413,x2300,0.110008,0.109733,DROP
5414,x2301,0.11031,0.109733,DROP
5415,x2302,0.110295,0.109733,DROP
5416,x2303,0.110369,0.109733,DROP
5417,x2304,0.110313,0.109733,DROP
5418,x2305,0.110475,0.109733,DROP
5419,x2306,0.110133,0.109733,DROP
5420,x2307,0.110514,0.109733,DROP
5421,x2308,0.110374,0.109733,DROP
5422,x2309,0.110767,0.109733,DROP
5423,x2310,0.110139,0.109733,DROP
5424,x2311,0.109945,0.109733,DROP
5425,x2312,0.110207,0.109733,DROP
5426,x2313,0.110516,0.109733,DROP
5427,x2314,0.110332,0.109733,DROP
5428,x2315,0.110044,0.109733,DROP
5429,x2316,0.1105,0.109733,DROP
5430,x2317,0.110334,0.109733,DROP
5431,x2318,0.110286,0.109733,DROP
5432,x2319,0.110252,0.109733,DROP
5433,x2320,0.110301,0.109733,DROP
5434,x2321,0.109337,0.109733,KEEP
5435,x2322,0.110397,0.109337,DROP
5436,x2323,0.11002,0.109337,DROP
5437,x2324,0.110001,0.109337,DROP
5438,x2325,0.109842,0.109337,DROP
5439,x2326,0.109339,0.109337,DROP
5440,x2327,0.11006,0.109337,DROP
5441,x2328,0.109804,0.109337,DROP
5442,x2329,0.110115,0.109337,DROP
5443,x2330,0.109578,0.109337,DROP
5444,x2331,0.109959,0.109337,DROP
5445,x2332,0.110174,0.109337,DROP
5446,x2333,0.110003,0.109337,DROP
5447,x2334,0.109599,0.109337,DROP
5448,x2335,0.110039,0.109337,DROP
5449,x2336,0.109857,0.109337,DROP
5450,x2337,0.109717,0.109337,DROP
5451,x2338,0.10988,0.109337,DROP
5452,x2339,0.109716,0.109337,DROP
5453,x2340,0.110224,0.109337,DROP
5454,x2341,0.110012,0.109337,DROP
5455,x2342,0.109933,0.109337,DROP
5456,x2343,0.109829,0.109337,DROP
5457,x2344,0.109242,0.109337,KEEP
5458,x2345,0.109392,0.109242,DROP
5459,x2346,0.109454,0.109242,DROP
5460,x2347,0.109875,0.109242,DROP
5461,x2348,0.109779,0.109242,DROP
5462,x2349,0.109573,0.109242,DROP
5463,x2350,0.109539,0.109242,DROP
5464,x2351,0.10969,0.109242,DROP
5465,x2352,0.109903,0.109242,DROP
5466,x2353,0.109504,0.109242,DROP
5467,x2354,0.109721,0.109242,DROP
5468,x2355,0.109845,0.109242,DROP
5469,x2356,0.109631,0.109242,DROP
5470,x2357,0.110013,0.109242,DROP
5471,x2358,0.109568,0.109242,DROP
5472,x2359,0.109764,0.109242,DROP
5473,x2360,0.109718,0.109242,DROP
5474,x2361,0.109724,0.109242,DROP
5475,x2362,0.109727,0.109242,DROP
5476,x2363,0.109706,0.109242,DROP
5477,x2364,0.109678,0.109242,DROP
5478,x2365,0.110218,0.109242,DROP
5479,x2366,0.109845,0.109242,DROP
5480,x2367,0.109449,0.109242,DROP
5481,x2368,0.10987,0.109242,DROP
5482,x2369,0.109821,0.109242,DROP
5483,x2370,0.110544,0.109242,DROP
5484,x2371,0.109646,0.109242,DROP
5485,x2372,0.109833,0.109242,DROP
5486,x2373,0.109779,0.109242,DROP
5487,x2374,0.109831,0.109242,DROP
5488,x2375,0.110076,0.109242,DROP
5489,x2376,0.109708,0.109242,DROP
5490,x2377,0.109835,0.109242,DROP
5491,x2378,0.109591,0.109242,DROP
5492,x2379,0.109999,0.109242,DROP
5493,x2380,0.109788,0.109242,DROP
5494,x2381,0.109749,0.109242,DROP
5495,x2382,0.110009,0.109242,DROP
5496,x2383,0.109988,0.109242,DROP
5497,x2384,0.109832,0.109242,DROP
5498,x2385,0.10988,0.109242,DROP
5499,x2386,0.109693,0.109242,DROP
5500,x2387,0.109827,0.109242,DROP
5501,x2388,0.109612,0.109242,DROP
5502,x2389,0.109758,0.109242,DROP
5503,x2390,0.109638,0.109242,DROP
5504,x2391,0.109831,0.109242,DROP
5505,x2392,0.109845,0.109242,DROP
5506,x2393,0.109867,0.109242,DROP
5507,x2394,0.11013,0.109242,DROP
5508,x2395,0.109934,0.109242,DROP
5509,x2396,0.109792,0.109242,DROP
5510,x2397,0.109374,0.109242,DROP
5511,x2398,0.109849,0.109242,DROP
5512,x2399,0.110252,0.109242,DROP
5513,x2400,0.1098,0.109242,DROP
5514,x2401,0.109986,0.109242,DROP
5515,x2402,0.109987,0.109242,DROP
5516,x2403,0.110072,0.109242,DROP
5517,x2404,0.10984,0.109242,DROP
5518,x2405,0.10949,0.109242,DROP
5519,x2406,0.109512,0.109242,DROP
5520,x2407,0.109741,0.109242,DROP
5521,x2408,0.109481,0.109242,DROP
5522,x2409,0.10974,0.109242,DROP
5523,x2410,0.109699,0.109242,DROP
5524,x2411,0.109952,0.109242,DROP
5525,x2412,0.109805,0.109242,DROP
5526,x2413,0.109793,0.109242,DROP
5527,x2414,0.109959,0.109242,DROP
5528,x2415,0.109924,0.109242,DROP
5529,x2416,0.110063,0.109242,DROP
5530,x2417,0.109781,0.109242,DROP
5531,x2418,0.109566,0.109242,DROP
5532,x2419,0.11003,0.109242,DROP
5533,x2420,0.109629,0.109242,DROP
5534,x2421,0.10984,0.109242,DROP
5535,x2422,0.109779,0.109242,DROP
5536,x2423,0.110278,0.109242,DROP
5537,x2424,0.109906,0.109242,DROP
5538,x2425,0.109274,0.109242,DROP
5539,x2426,0.109826,0.109242,DROP
5540,x2427,0.109895,0.109242,DROP
5541,x2428,0.110067,0.109242,DROP
5542,x2429,0.109825,0.109242,DROP
5543,x2430,0.109765,0.109242,DROP
5544,x2431,0.109957,0.109242,DROP
5545,x2432,0.109804,0.109242,DROP
5546,x2433,0.109697,0.109242,DROP
5547,x2434,0.109823,0.109242,DROP
5548,x2435,0.109591,0.109242,DROP
5549,x2436,0.10969,0.109242,DROP
5550,x2437,0.109433,0.109242,DROP
5551,x2438,0.109572,0.109242,DROP
5552,x2439,0.110119,0.109242,DROP
5553,x2440,0.109551,0.109242,DROP
5554,x2441,0.109766,0.109242,DROP
5555,x2442,0.109705,0.109242,DROP
5556,x2443,0.109759,0.109242,DROP
5557,x2444,0.109877,0.109242,DROP
5558,x2445,0.109807,0.109242,DROP
5559,x2446,0.110184,0.109242,DROP
5560,x2447,0.110029,0.109242,DROP
5561,x2448,0.109814,0.109242,DROP
5562,x2449,0.109946,0.109242,DROP
5563,x2450,0.109612,0.109242,DROP
5564,x2451,0.109996,0.109242,DROP
5565,x2452,0.109613,0.109242,DROP
5566,x2453,0.109659,0.109242,DROP
5567,x2454,0.109849,0.109242,DROP
5568,x2455,0.109493,0.109242,DROP
5569,x2456,0.109719,0.109242,DROP
5570,x2457,0.109845,0.109242,DROP
5571,x2458,0.110103,0.109242,DROP
5572,x2459,0.109856,0.109242,DROP
5573,x2460,0.109783,0.109242,DROP
5574,x2461,0.109842,0.109242,DROP
5575,x2462,0.110169,0.109242,DROP
5576,x2463,0.10976,0.109242,DROP
5577,x2464,0.109617,0.109242,DROP
5578,x2465,0.109746,0.109242,DROP
5579,x2466,0.109983,0.109242,DROP
5580,x2467,0.109723,0.109242,DROP
5581,x2468,0.109529,0.109242,DROP
5582,x2469,0.109661,0.109242,DROP
5583,x2470,0.109731,0.109242,DROP
5584,x2471,0.109812,0.109242,DROP
5585,x2472,0.109823,0.109242,DROP
5586,x2473,0.109899,0.109242,DROP
5587,x2474,0.109861,0.109242,DROP
5588,x2475,0.109867,0.109242,DROP
5589,x2476,0.109736,0.109242,DROP
5590,x2477,0.109983,0.109242,DROP
5591,x2478,0.109904,0.109242,DROP
5592,x2479,0.109722,0.109242,DROP
5593,x2480,0.110162,0.109242,DROP
5594,x2481,0.109471,0.109242,DROP
5595,x2482,0.109684,0.109242,DROP
5596,x2483,0.109748,0.109242,DROP
5597,x2484,0.109838,0.109242,DROP
5598,x2485,0.109664,0.109242,DROP
5599,x2486,0.110019,0.109242,DROP
5600,x2487,0.10982,0.109242,DROP
5601,x2488,0.109837,0.109242,DROP
5602,x2489,0.110008,0.109242,DROP
5603,x2490,0.109998,0.109242,DROP
5604,x2491,0.109832,0.109242,DROP
5605,x2492,0.109191,0.109242,KEEP
5606,x2493,0.109509,0.109191,DROP
5607,x2494,0.109903,0.109191,DROP
5608,x2495,0.109973,0.109191,DROP
5609,x2496,0.110049,0.109191,DROP
5610,x2497,0.109784,0.109191,DROP
5611,x2498,0.109935,0.109191,DROP
5612,x2499,0.109993,0.109191,DROP
5613,x2500,0.109974,0.109191,DROP
5614,x2501,0.10961,0.109191,DROP
5615,x2502,0.109806,0.109191,DROP
5616,x2503,0.109925,0.109191,DROP
5617,x2504,0.109941,0.109191,DROP
5618,x2505,0.110104,0.109191,DROP
5619,x2506,0.109599,0.109191,DROP
5620,x2507,0.109493,0.109191,DROP
5621,x2508,0.11001,0.109191,DROP
5622,x2509,0.110181,0.109191,DROP
5623,x2510,0.109937,0.109191,DROP
5624,x2511,0.109528,0.109191,DROP
5625,x2512,0.109297,0.109191,DROP
5626,x2513,0.109992,0.109191,DROP
5627,x2514,0.109221,0.109191,DROP
5628,x2515,0.109973,0.109191,DROP
5629,x2516,0.109872,0.109191,DROP
5630,x2517,0.109535,0.109191,DROP
5631,x2518,0.109806,0.109191,DROP
5632,x2519,0.109877,0.109191,DROP
5633,x2520,0.109596,0.109191,DROP
5634,x2521,0.109968,0.109191,DROP
5635,x2522,0.109356,0.109191,DROP
5636,x2523,0.109634,0.109191,DROP
5637,x2524,0.109727,0.109191,DROP
5638,x2525,0.109581,0.109191,DROP
5639,x2526,0.109807,0.109191,DROP
5640,x2527,0.109847,0.109191,DROP
5641,x2528,0.109679,0.109191,DROP
5642,x2529,0.109334,0.109191,DROP
5643,x2530,0.109785,0.109191,DROP
5644,x2531,0.110049,0.109191,DROP
5645,x2532,0.10969,0.109191,DROP
5646,x2533,0.11016,0.109191,DROP
5647,x2534,0.109662,0.109191,DROP
5648,x2535,0.110152,0.109191,DROP
5649,x2536,0.109979,0.109191,DROP
5650,x2537,0.10937,0.109191,DROP
5651,x2538,0.109911,0.109191,DROP
5652,x2539,0.110013,0.109191,DROP
5653,x2540,0.110115,0.109191,DROP
5654,x2541,0.110075,0.109191,DROP
5655,x2542,0.110021,0.109191,DROP
5656,x2543,0.110292,0.109191,DROP
5657,x2544,0.109214,0.109191,DROP
5658,x2545,0.109887,0.109191,DROP
5659,x2546,0.109957,0.109191,DROP
5660,x2547,0.109923,0.109191,DROP
5661,x2548,0.109892,0.109191,DROP
5662,x2549,0.110104,0.109191,DROP
5663,x2550,0.109836,0.109191,DROP
5664,x2551,0.109932,0.109191,DROP
5665,x2552,0.109741,0.109191,DROP
5666,x2553,0.109812,0.109191,DROP
5667,x2554,0.109684,0.109191,DROP
5668,x2555,0.109717,0.109191,DROP
5669,x2556,0.109777,0.109191,DROP
5670,x2557,0.109851,0.109191,DROP
5671,x2558,0.109767,0.109191,DROP
5672,x2559,0.10951,0.109191,DROP
5673,x2560,0.109789,0.109191,DROP
5674,x2561,0.109707,0.109191,DROP
5675,x2562,0.109516,0.109191,DROP
5676,x2563,0.110218,0.109191,DROP
5677,x2564,0.109934,0.109191,DROP
5678,x2565,0.10997,0.109191,DROP
5679,x2566,0.10969,0.109191,DROP
5680,x2567,0.110131,0.109191,DROP
5681,x2568,0.110166,0.109191,DROP
5682,x2569,0.109866,0.109191,DROP
5683,x2570,0.109838,0.109191,DROP
5684,x2571,0.109742,0.109191,DROP
5685,x2572,0.110099,0.109191,DROP
5686,x2573,0.109987,0.109191,DROP
5687,x2574,0.109739,0.109191,DROP
5688,x2575,0.110029,0.109191,DROP
5689,x2576,0.110338,0.109191,DROP
5690,x2577,0.109707,0.109191,DROP
5691,x2578,0.109792,0.109191,DROP
5692,x2579,0.109751,0.109191,DROP
5693,x2580,0.110011,0.109191,DROP
5694,x2581,0.109801,0.109191,DROP
5695,x2582,0.109728,0.109191,DROP
5696,x2583,0.109804,0.109191,DROP
5697,x2584,0.110033,0.109191,DROP
5698,x2585,0.110046,0.109191,DROP
5699,x2586,0.109489,0.109191,DROP
5700,x2587,0.10987,0.109191,DROP
5701,x2588,0.109478,0.109191,DROP
5702,x2589,0.109657,0.109191,DROP
5703,x2590,0.109665,0.109191,DROP
5704,x2591,0.109638,0.109191,DROP
5705,x2592,0.109978,0.109191,DROP
5706,x2593,0.110068,0.109191,DROP
5707,x2594,0.1098,0.109191,DROP
5708,x2595,0.109486,0.109191,DROP
5709,x2596,0.109999,0.109191,DROP
5710,x2597,0.109508,0.109191,DROP
5711,x2598,0.110053,0.109191,DROP
5712,x2599,0.109557,0.109191,DROP
5713,x2600,0.109794,0.109191,DROP
5714,x2601,0.110018,0.109191,DROP
5715,x2602,0.109879,0.109191,DROP
5716,x2603,0.109856,0.109191,DROP
5717,x2604,0.109535,0.109191,DROP
5718,x2605,0.110164,0.109191,DROP
5719,x2606,0.109776,0.109191,DROP
5720,x2607,0.10998,0.109191,DROP
5721,x2608,0.10995,0.109191,DROP
5722,x2609,0.110109,0.109191,DROP
5723,x2610,0.110256,0.109191,DROP
5724,x2611,0.110017,0.109191,DROP
5725,x2612,0.110002,0.109191,DROP
5726,x2613,0.109587,0.109191,DROP
5727,x2614,0.110033,0.109191,DROP
5728,x2615,0.110003,0.109191,DROP
5729,x2616,0.1098,0.109191,DROP
5730,x2617,0.109776,0.109191,DROP
5731,x2618,0.109942,0.109191,DROP
5732,x2619,0.109668,0.109191,DROP
5733,x2620,0.110042,0.109191,DROP
5734,x2621,0.109863,0.109191,DROP
5735,x2622,0.110322,0.109191,DROP
5736,x2623,0.109948,0.109191,DROP
5737,x2624,0.10949,0.109191,DROP
5738,x2625,0.110125,0.109191,DROP
5739,x2626,0.109473,0.109191,DROP
5740,x2627,0.110161,0.109191,DROP
5741,x2628,0.110298,0.109191,DROP
5742,x2629,0.109932,0.109191,DROP
5743,x2630,0.109828,0.109191,DROP
5744,x2631,0.110105,0.109191,DROP
5745,x2632,0.110113,0.109191,DROP
5746,x2633,0.109618,0.109191,DROP
5747,x2634,0.110147,0.109191,DROP
5748,x2635,0.109922,0.109191,DROP
5749,x2636,0.11002,0.109191,DROP
5750,x2637,0.109977,0.109191,DROP
5751,x2638,0.110195,0.109191,DROP
5752,x2639,0.109853,0.109191,DROP
5753,x2640,0.109911,0.109191,DROP
5754,x2641,0.110143,0.109191,DROP
5755,x2642,0.109767,0.109191,DROP
5756,x2643,0.110237,0.109191,DROP
5757,x2644,0.109974,0.109191,DROP
5758,x2645,0.110037,0.109191,DROP
5759,x2646,0.109425,0.109191,DROP
5760,x2647,0.10963,0.109191,DROP
5761,x2648,0.109999,0.109191,DROP
5762,x2649,0.109842,0.109191,DROP
5763,x2650,0.109956,0.109191,DROP
5764,x2651,0.110045,0.109191,DROP
5765,x2652,0.110209,0.109191,DROP
5766,x2653,0.109931,0.109191,DROP
5767,x2654,0.109587,0.109191,DROP
5768,x2655,0.109625,0.109191,DROP
5769,x2656,0.109737,0.109191,DROP
5770,x2657,0.11002,0.109191,DROP
5771,x2658,0.109899,0.109191,DROP
5772,x2659,0.109862,0.109191,DROP
5773,x2660,0.110146,0.109191,DROP
5774,x2661,0.109733,0.109191,DROP
5775,x2662,0.109752,0.109191,DROP
5776,x2663,0.109741,0.109191,DROP
5777,x2664,0.109738,0.109191,DROP
5778,x2665,0.109921,0.109191,DROP
5779,x2666,0.110023,0.109191,DROP
5780,x2667,0.110089,0.109191,DROP
5781,x2668,0.109976,0.109191,DROP
5782,x2669,0.10984,0.109191,DROP
5783,x2670,0.110022,0.109191,DROP
5784,x2671,0.110229,0.109191,DROP
5785,x2672,0.10972,0.109191,DROP
5786,x2673,0.109792,0.109191,DROP
5787,x2674,0.109884,0.109191,DROP
5788,x2675,0.1101,0.109191,DROP
5789,x2676,0.109952,0.109191,DROP
5790,x2677,0.109428,0.109191,DROP
5791,x2678,0.109726,0.109191,DROP
5792,x2679,0.109962,0.109191,DROP
5793,x2680,0.109573,0.109191,DROP
5794,x2681,0.10963,0.109191,DROP
5795,x2682,0.109689,0.109191,DROP
5796,x2683,0.109741,0.109191,DROP
5797,x2684,0.109583,0.109191,DROP
5798,x2685,0.109537,0.109191,DROP
5799,x2686,0.109908,0.109191,DROP
5800,x2687,0.109624,0.109191,DROP
5801,x2688,0.109773,0.109191,DROP
5802,x2689,0.109812,0.109191,DROP
5803,x2690,0.109692,0.109191,DROP
5804,x2691,0.109477,0.109191,DROP
5805,x2692,0.109914,0.109191,DROP
5806,x2693,0.110302,0.109191,DROP
5807,x2694,0.109716,0.109191,DROP
5808,x2695,0.109763,0.109191,DROP
5809,x2696,0.109673,0.109191,DROP
5810,x2697,0.110054,0.109191,DROP
5811,x2698,0.109857,0.109191,DROP
5812,x2699,0.10973,0.109191,DROP
5813,x2700,0.110277,0.109191,DROP
5814,x2701,0.109819,0.109191,DROP
5815,x2702,0.109999,0.109191,DROP
5816,x2703,0.110003,0.109191,DROP
5817,x2704,0.109813,0.109191,DROP
5818,x2705,0.109843,0.109191,DROP
5819,x2706,0.109738,0.109191,DROP
5820,x2707,0.10967,0.109191,DROP
5821,x2708,0.1097,0.109191,DROP
5822,x2709,0.109849,0.109191,DROP
5823,x2710,0.109769,0.109191,DROP
5824,x2711,0.10978,0.109191,DROP
5825,x2712,0.110136,0.109191,DROP
5826,x2713,0.109939,0.109191,DROP
5827,x2714,0.109667,0.109191,DROP
5828,x2715,0.110229,0.109191,DROP
5829,x2716,0.109667,0.109191,DROP
5830,x2717,0.109638,0.109191,DROP
5831,x2718,0.109761,0.109191,DROP
5832,x2719,0.109921,0.109191,DROP
5833,x2720,0.109698,0.109191,DROP
5834,x2721,0.109847,0.109191,DROP
5835,x2722,0.109194,0.109191,DROP
5836,x2723,0.109544,0.109191,DROP
5837,x2724,0.109969,0.109191,DROP
5838,x2725,0.110297,0.109191,DROP
5839,x2726,0.109408,0.109191,DROP
5840,x2727,0.110102,0.109191,DROP
5841,x2728,0.109857,0.109191,DROP
5842,x2729,0.11011,0.109191,DROP
5843,x2730,0.109922,0.109191,DROP
5844,x2731,0.10964,0.109191,DROP
5845,x2732,0.110495,0.109191,DROP
5846,x2733,0.109682,0.109191,DROP
5847,x2734,0.109792,0.109191,DROP
5848,x2735,0.10955,0.109191,DROP
5849,x2736,0.109873,0.109191,DROP
5850,x2737,0.110011,0.109191,DROP
5851,x2738,0.10983,0.109191,DROP
5852,x2739,0.110082,0.109191,DROP
5853,x2740,0.109915,0.109191,DROP
5854,x2741,0.109728,0.109191,DROP
5855,x2742,0.110081,0.109191,DROP
5856,x2743,0.10973,0.109191,DROP
5857,x2744,0.109916,0.109191,DROP
5858,x2745,0.109692,0.109191,DROP
5859,x2746,0.109874,0.109191,DROP
5860,x2747,0.109706,0.109191,DROP
5861,x2748,0.109948,0.109191,DROP
5862,x2749,0.109675,0.109191,DROP
5863,x2750,0.109663,0.109191,DROP
5864,x2751,0.109925,0.109191,DROP
5865,x2752,0.109768,0.109191,DROP
5866,x2753,0.109588,0.109191,DROP
5867,x2754,0.110001,0.109191,DROP
5868,x2755,0.109422,0.109191,DROP
5869,x2756,0.109863,0.109191,DROP
5870,x2757,0.110084,0.109191,DROP
5871,x2758,0.110187,0.109191,DROP
5872,x2759,0.109744,0.109191,DROP
5873,x2760,0.110046,0.109191,DROP
5874,x2761,0.110008,0.109191,DROP
5875,x2762,0.110147,0.109191,DROP
5876,x2763,0.110055,0.109191,DROP
5877,x2764,0.109998,0.109191,DROP
5878,x2765,0.110053,0.109191,DROP
5879,x2766,0.10972,0.109191,DROP
5880,x2767,0.109793,0.109191,DROP
5881,x2768,0.109978,0.109191,DROP
5882,x2769,0.109902,0.109191,DROP
5883,x2770,0.109926,0.109191,DROP
5884,x2771,0.109792,0.109191,DROP
5885,x2772,0.109902,0.109191,DROP
5886,x2773,0.109997,0.109191,DROP
5887,x2774,0.109897,0.109191,DROP
5888,x2775,0.11004,0.109191,DROP
5889,x2776,0.109778,0.109191,DROP
5890,x2777,0.110201,0.109191,DROP
5891,x2778,0.110026,0.109191,DROP
5892,x2779,0.109684,0.109191,DROP
5893,x2780,0.109662,0.109191,DROP
5894,x2781,0.109693,0.109191,DROP
5895,x2782,0.10981,0.109191,DROP
5896,x2783,0.109467,0.109191,DROP
5897,x2784,0.109984,0.109191,DROP
5898,x2785,0.109698,0.109191,DROP
5899,x2786,0.109885,0.109191,DROP
5900,x2787,0.110074,0.109191,DROP
5901,x2788,0.110128,0.109191,DROP
5902,x2789,0.10948,0.109191,DROP
5903,x2790,0.109735,0.109191,DROP
5904,x2791,0.109822,0.109191,DROP
5905,x2792,0.110191,0.109191,DROP
5906,x2793,0.109817,0.109191,DROP
5907,x2794,0.109695,0.109191,DROP
5908,x2795,0.110366,0.109191,DROP
5909,x2796,0.110057,0.109191,DROP
5910,x2797,0.109503,0.109191,DROP
5911,x2798,0.110056,0.109191,DROP
5912,x2799,0.109777,0.109191,DROP
5913,x2800,0.110224,0.109191,DROP
5914,x2801,0.109734,0.109191,DROP
5915,x2802,0.109759,0.109191,DROP
5916,x2803,0.10995,0.109191,DROP
5917,x2804,0.110034,0.109191,DROP
5918,x2805,0.110063,0.109191,DROP
5919,x2806,0.109725,0.109191,DROP
5920,x2807,0.109699,0.109191,DROP
5921,x2808,0.110554,0.109191,DROP
5922,x2809,0.109753,0.109191,DROP
5923,x2810,0.110097,0.109191,DROP
5924,x2811,0.109429,0.109191,DROP
5925,x2812,0.109939,0.109191,DROP
5926,x2813,0.109469,0.109191,DROP
5927,x2814,0.109594,0.109191,DROP
5928,x2815,0.109903,0.109191,DROP
5929,x2816,0.109641,0.109191,DROP
5930,x2817,0.109649,0.109191,DROP
5931,x2818,0.109722,0.109191,DROP
5932,x2819,0.109961,0.109191,DROP
5933,x2820,0.110069,0.109191,DROP
5934,x2821,0.109812,0.109191,DROP
5935,x2822,0.109766,0.109191,DROP
5936,x2823,0.109598,0.109191,DROP
5937,x2824,0.10966,0.109191,DROP
5938,x2825,0.109889,0.109191,DROP
5939,x2826,0.110026,0.109191,DROP
5940,x2827,0.109414,0.109191,DROP
5941,x2828,0.109609,0.109191,DROP
5942,x2829,0.109663,0.109191,DROP
5943,x2830,0.109758,0.109191,DROP
5944,x2831,0.110073,0.109191,DROP
5945,x2832,0.110194,0.109191,DROP
5946,x2833,0.110045,0.109191,DROP
5947,x2834,0.10949,0.109191,DROP
5948,x2835,0.109332,0.109191,DROP
5949,x2836,0.109583,0.109191,DROP
5950,x2837,0.110063,0.109191,DROP
5951,x2838,0.109396,0.109191,DROP
5952,x2839,0.109939,0.109191,DROP
5953,x2840,0.109572,0.109191,DROP
5954,x2841,0.109952,0.109191,DROP
5955,x2842,0.109669,0.109191,DROP
5956,x2843,0.110118,0.109191,DROP
5957,x2844,0.109815,0.109191,DROP
5958,x2845,0.109889,0.109191,DROP
5959,x2846,0.109674,0.109191,DROP
5960,x2847,0.109762,0.109191,DROP
5961,x2848,0.109521,0.109191,DROP
5962,x2849,0.109308,0.109191,DROP
5963,x2850,0.109422,0.109191,DROP
5964,x2851,0.109928,0.109191,DROP
5965,x2852,0.109647,0.109191,DROP
5966,x2853,0.109706,0.109191,DROP
5967,x2854,0.110002,0.109191,DROP
5968,x2855,0.110284,0.109191,DROP
5969,x2856,0.109965,0.109191,DROP
5970,x2857,0.109945,0.109191,DROP
5971,x2858,0.109979,0.109191,DROP
5972,x2859,0.10969,0.109191,DROP
5973,x2860,0.11039,0.109191,DROP
5974,x2861,0.109701,0.109191,DROP
5975,x2862,0.110007,0.109191,DROP
5976,x2863,0.1101,0.109191,DROP
5977,x2864,0.110006,0.109191,DROP
5978,x2865,0.109951,0.109191,DROP
5979,x2866,0.11008,0.109191,DROP
5980,x2867,0.109951,0.109191,DROP
5981,x2868,0.109757,0.109191,DROP
5982,x2869,0.109967,0.109191,DROP
5983,x2870,0.109692,0.109191,DROP
5984,x2871,0.110143,0.109191,DROP
5985,x2872,0.109804,0.109191,DROP
5986,x2873,0.110005,0.109191,DROP
5987,x2874,0.109713,0.109191,DROP
5988,x2875,0.110121,0.109191,DROP
5989,x2876,0.110127,0.109191,DROP
5990,x2877,0.10967,0.109191,DROP
5991,x2878,0.109661,0.109191,DROP
5992,x2879,0.109985,0.109191,DROP
5993,x2880,0.109805,0.109191,DROP
5994,x2881,0.109841,0.109191,DROP
5995,x2882,0.109907,0.109191,DROP
5996,x2883,0.110074,0.109191,DROP
5997,x2884,0.109509,0.109191,DROP
5998,x2885,0.109656,0.109191,DROP
5999,x2886,0.110004,0.109191,DROP
6000,x2887,0.110244,0.109191,DROP
6001,x2888,0.110415,0.109191,DROP
6002,x2889,0.109386,0.109191,DROP
6003,x2890,0.109475,0.109191,DROP
6004,x2891,0.109597,0.109191,DROP
6005,x2892,0.110105,0.109191,DROP
6006,x2893,0.109591,0.109191,DROP
6007,x2894,0.110148,0.109191,DROP
6008,x2895,0.1099,0.109191,DROP
6009,x2896,0.109586,0.109191,DROP
6010,x2897,0.109799,0.109191,DROP
6011,x2898,0.110705,0.109191,DROP
6012,x2899,0.109787,0.109191,DROP
6013,x2900,0.109926,0.109191,DROP
6014,x2901,0.109818,0.109191,DROP
6015,x2902,0.110149,0.109191,DROP
6016,x2903,0.110025,0.109191,DROP
6017,x2904,0.109633,0.109191,DROP
6018,x2905,0.109695,0.109191,DROP
6019,x2906,0.110023,0.109191,DROP
6020,x2907,0.109934,0.109191,DROP
6021,x2908,0.109859,0.109191,DROP
6022,x2909,0.110103,0.109191,DROP
6023,x2910,0.109653,0.109191,DROP
6024,x2911,0.109615,0.109191,DROP
6025,x2912,0.109667,0.109191,DROP
6026,x2913,0.109789,0.109191,DROP
6027,x2914,0.110176,0.109191,DROP
